id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,country_name,iso_country,region_name,iso_region,local_region,municipality,scheduled_service,gps_code,iata_code,,,,,,,,,,,,,,,,,,,,,,,
44082,CN-0006,medium_airport,Beijing Shahezhen Air Base,40.14916611,116.3213882,,AS,China,CN,Beijing Municipality,CN-11,11,Beijing,0,,,,,,,,,,,,,,,,,,,,,,,,,
44083,CN-0007,medium_airport,Beijing Tongxian Air Base,39.81111145,116.7083359,,AS,China,CN,Beijing Municipality,CN-11,11,Beijing,0,,,,,,,,,,,,,,,,,,,,,,,,,
44092,CN-0016,medium_airport,Liangxiangzhen Air Base,39.75780106,116.1259995,,AS,China,CN,Beijing Municipality,CN-11,11,Beijing,0,,,,,,,,,,,,,,,,,,,,,,,,,
301883,ZSBB,medium_airport,Bengbu Airport,32.84773333,117.3202444,100,AS,China,CN,Anhui Province,CN-34,34,Bengbu,0,ZSBB,BFU,,,,,,,,,,,,,,,,,,,,,,,
44168,CN-0090,medium_airport,Cangxian Air Base,38.403025,116.930924,,AS,China,CN,Hebei Province,CN-13,13,Cangzhou,0,,,,,,,,,,,,,,,,,,,,,,,,,
44133,CN-0055,medium_airport,Changsha Datuopu Airport / Changsha Air Base,28.068522,112.957306,170,AS,China,CN,Hunan Province,CN-43,43,Changsha (Tianxin),0,ZGCS,,,,,,,,,,,,,,,,,,,,,,,,
353995,CN-0317,medium_airport,Liyang Tianmuhu General Airport,31.53904,119.502554,54,AS,China,CN,Jiangsu Province,CN-32,32,Changzhou,0,,,,,,,,,,,,,,,,,,,,,,,,,
44279,CN-0201,medium_airport,Pingquan Air Base,40.900409,118.677878,,AS,China,CN,Hebei Province,CN-13,13,Chengde,0,,,,,,,,,,,,,,,,,,,,,,,,,
351149,HZU,medium_airport,Chengdu Huaizhou Airport,30.677339,104.529397,1453,AS,China,CN,Sichuan Province,CN-51,51,Chengdu (Jintang),0,,HZU,,,,,,,,,,,,,,,,,,,,,,,
44121,CN-0045,medium_airport,Qionglai Air Base,30.49099,103.466139,,AS,China,CN,Sichuan Province,CN-51,51,Chengdu (Qionglai),0,,,,,,,,,,,,,,,,,,,,,,,,,
44265,CN-0187,closed,Former Chifeng Airport,42.234587,118.906746,,AS,China,CN,Inner Mongolia Autonomous Region,CN-15,15,Chifeng,0,,,,,,,,,,,,,,,,,,,,,,,,,
44106,CN-0030,medium_airport,Chongqing Baishiyi Air Base,29.4953,106.359001,,AS,China,CN,Chongqing Municipality,CN-50,50,Chongqing,0,,,,,,,,,,,,,,,,,,,,,,,,,
44127,CN-0012,medium_airport,Yuanmou Air Base,25.737499,101.882004,3810,AS,China,CN,Yunnan Province,CN-53,53,Chuxiong (Yuanmou),0,ZPYM,YUA,,,,,,,,,,,,,,,,,,,,,,,
32753,ZYYY,medium_airport,Shenyang Dongta Airport,41.784401,123.496002,,AS,China,CN,Liaoning Province,CN-21,21,"Dadong, Shenyang",0,ZYYY,,,,,,,,,,,,,,,,,,,,,,,,
44125,CN-0049,medium_airport,Xiangyun Midu Air Base,25.445299,100.735001,,AS,China,CN,Yunnan Province,CN-53,53,Dali (Xiangyun),0,,,,,,,,,,,,,,,,,,,,,,,,,
44227,CN-0149,medium_airport,Fuzhou Air Base,26.0044,119.311996,,AS,China,CN,Fujian Province,CN-35,35,Fuzhou,0,,,,,,,,,,,,,,,,,,,,,,,,,
44236,CN-0158,medium_airport,Longtian Air Base,25.5728,119.459999,13,AS,China,CN,Fujian Province,CN-35,35,Fuzhou (Fuqing),0,,,,,,,,,,,,,,,,,,,,,,,,,
44216,CN-0138,medium_airport,Xincheng Air Base,25.5483,114.619003,,AS,China,CN,Jiangxi Province,CN-36,36,Ganzhou,0,,,,,,,,,,,,,,,,,,,,,,,,,
44141,CN-0063,medium_airport,Guiping Mengxu Air Base,23.330799,110.009003,171,AS,China,CN,Guangxi Autonomous Region,CN-45,45,Guiping (Guigang),0,,,,,,,,,,,,,,,,,,,,,,,,,
300741,ZLGY,medium_airport,Guyuan Liupanshan Airport,36.078889,106.216944,5696,AS,China,CN,Ningxia Autonomous Region,CN-64,64,Guyuan (Yuanzhou),0,ZLGY,GYU,,,,,,,,,,,,,,,,,,,,,,,
44231,CN-0153,medium_airport,Hangzhou Jianqiao Airport,30.3353,120.240997,,AS,China,CN,Zhejiang Province,CN-33,33,Hangzhou,0,,,,,,,,,,,,,,,,,,,,,,,,,
44172,CN-0094,medium_airport,Jiugucheng Air Base,37.491153,116.116726,75,AS,China,CN,Hebei Province,CN-13,13,Hengshui,0,,,,,,,,,,,,,,,,,,,,,,,,,
44090,CN-0014,medium_airport,Hohhot Bikeqi Air Base,40.737015,111.229749,,AS,China,CN,Inner Mongolia Autonomous Region,CN-15,15,Hohhot,0,,,,,,,,,,,,,,,,,,,,,,,,,
44119,CN-0043,medium_airport,Honghe Mengzi Airport / Mengzi Air Base,23.3953,103.334,,AS,China,CN,Yunnan Province,CN-53,53,Honghe,0,,,,,,,,,,,,,,,,,,,,,,,,,
44211,CN-0133,medium_airport,Uxxaktal Air Base,42.1814,87.188103,,AS,China,CN,Xinjiang Autonomous Region,CN-65,65,"Hoxud, Bayingolin",0,,,,,,,,,,,,,,,,,,,,,,,,,
44282,CN-0204,medium_airport,Shenyang Beiling Air Base,41.8708,123.439003,,AS,China,CN,Liaoning Province,CN-21,21,"Huanggu, Shenyang",0,,,,,,,,,,,,,,,,,,,,,,,,,
44287,CN-0209,medium_airport,Suizhong Air Base,40.298992,120.36152,43,AS,China,CN,Liaoning Province,CN-21,21,Huludao,0,,,,,,,,,,,,,,,,,,,,,,,,,
339961,CN-0121,medium_airport,Huangdicun Naval Air Base,40.49979,120.659295,97,AS,China,CN,Liaoning Province,CN-21,21,Huludao,0,,,,,,,,,,,,,,,,,,,,,,,,,
44170,CN-0092,medium_airport,Jiaozhou Jiaocheng Air Base,36.331163,120.025538,62,AS,China,CN,Shandong Province,CN-37,37,"Jiaozhou, Qingdao",0,,,,,,,,,,,,,,,,,,,,,,,,,
44094,CN-0018,medium_airport,Tangguantun Air Base,38.781101,117.068001,,AS,China,CN,Tianjin Municipality,CN-12,12,Jinghai,0,,,,,,,,,,,,,,,,,,,,,,,,,
43974,CN-JNZ,medium_airport,Sanshilipu Air Base,39.289671,121.762195,,AS,China,CN,Liaoning Province,CN-21,21,"Jinzhou, Dalian",0,,,,,,,,,,,,,,,,,,,,,,,,,
44268,CN-0190,medium_airport,Dingxin-Shuangchengzi Air Base,40.401402,99.789398,,AS,China,CN,Gansu Province,CN-62,62,Jiuquan (Jinta),0,,,,,,,,,,,,,,,,,,,,,,,,,
44205,CN-0127,medium_airport,Qingshui Air Base,39.554699,98.884201,,AS,China,CN,Gansu Province,CN-62,62,Jiuquan (Suzhou),0,,,,,,,,,,,,,,,,,,,,,,,,,
354508,CN-0330,closed,Jiuquan Suzhou Airport (under construction),39.887874,98.707352,,AS,China,CN,Gansu Province,CN-62,62,Jiuquan (Suzhou),0,,,,,,,,,,,,,,,,,,,,,,,,,
354509,CN-0331,medium_airport,Jiuzhou Airport,26.998259,107.759571,,AS,China,CN,Guizhou Province,CN-52,52,Jiuzhou,0,,,,,,,,,,,,,,,,,,,,,,,,,
44173,CN-0095,medium_airport,Kaifeng Air Base,34.75389862,114.3389969,,AS,China,CN,Henan Province,CN-41,41,Kaifeng,0,,,,,,,,,,,,,,,,,,,,,,,,,
44201,CN-0123,medium_airport,Lanzhou Air Base,35.917801,104.218002,,AS,China,CN,Gansu Province,CN-62,62,Lanzhou (Yuzhong),0,,,,,,,,,,,,,,,,,,,,,,,,,
44135,CN-0057,medium_airport,Foluo Northeast Air Base,18.6922,109.161003,,AS,China,CN,Hainan Province,CN-46,46,Ledong Li Autonomous County (Da'anzhen),0,,,,,,,,,,,,,,,,,,,,,,,,,
44147,CN-0069,medium_airport,Jialaishi Air Base,19.697201,109.725998,,AS,China,CN,Hainan Province,CN-46,46,Lingao,0,,,,,,,,,,,,,,,,,,,,,,,,,
44150,CN-0072,medium_airport,Lingshui Air Base,18.4944,109.987999,,AS,China,CN,Hainan Province,CN-46,46,Lingshui Li Autonomous County,0,,,,,,,,,,,,,,,,,,,,,,,,,
44096,CN-0020,medium_airport,Wenshui Air Base,37.407799,111.966003,,AS,China,CN,Shanxi Province,CN-14,14,Lüliang,0,,,,,,,,,,,,,,,,,,,,,,,,,
44288,CN-0210,medium_airport,Tuchengzi Air Base,38.912201,121.238998,,AS,China,CN,Liaoning Province,CN-21,21,"Lüshunkou, Dalian",0,,,,,,,,,,,,,,,,,,,,,,,,,
44241,CN-0163,medium_airport,Nanchang Xiangtang Air Base,28.421205,115.923375,75,AS,China,CN,Jiangxi Province,CN-36,36,Nanchang,0,,,,,,,,,,,,,,,,,,,,,,,,,
44131,CN-0053,medium_airport,Baihe Ningming Air Base,22.120481,107.125046,,AS,China,CN,Guangxi Autonomous Region,CN-45,45,Ningming,0,,,,,,,,,,,,,,,,,,,,,,,,,
43973,CN-0004,medium_airport,Pulandian Air Base,39.450901,122.017998,,AS,China,CN,Liaoning Province,CN-21,21,"Pulandian, Dalian",0,,,,,,,,,,,,,,,,,,,,,,,,,
44275,CN-0197,medium_airport,Kaiyuan Air Base,42.525799,123.982002,,AS,China,CN,Liaoning Province,CN-21,21,"Qinghe, Tieling",0,,,,,,,,,,,,,,,,,,,,,,,,,
44117,CN-0041,medium_airport,Luliang Air Base,24.988192,103.642833,,AS,China,CN,Yunnan Province,CN-53,53,Qujing (Luliang),0,,,,,,,,,,,,,,,,,,,,,,,,,
32235,ZSRG,medium_airport,Rugao Air Base,32.25788498,120.5016556,,AS,China,CN,Jiangsu Province,CN-32,32,Rugao,0,ZSRG,RUG,,,,,,,,,,,,,,,,,,,,,,,
324349,CN-0074,medium_airport,Shangqiu Air Base,34.449507,115.459261,,AS,China,CN,Henan Province,CN-41,41,Shangqiu,0,,,,,,,,,,,,,,,,,,,,,,,,,
32406,ZWSS,medium_airport,Shanshan Airport,42.9117012,90.24749756,,AS,China,CN,Xinjiang Autonomous Region,CN-65,65,Shanshan,0,ZWSS,SXJ,,,,,,,,,,,,,,,,,,,,,,,
430508,CN-0396,medium_airport,Shaodong Airport,27.2235,111.6741,,AS,China,CN,Hunan Province,CN-43,43,Shaoyang (Shaodong),0,,,,,,,,,,,,,,,,,,,,,,,,,
44091,CN-0015,medium_airport,Huairen Air Base,39.717499,113.142998,3260,AS,China,CN,Shanxi Province,CN-14,14,Shuozhou,0,,,,,,,,,,,,,,,,,,,,,,,,,
44270,CN-0192,medium_airport,Gongzhuling Air Base,43.526293,124.78466,,AS,China,CN,Jilin Province,CN-22,22,Siping,0,,,,,,,,,,,,,,,,,,,,,,,,,
32420,ZSSZ,medium_airport,Suzhou Guangfu Airport,31.2631,120.401001,,AS,China,CN,Jiangsu Province,CN-32,32,Suzhou,0,ZSSZ,SZV,,,,,,,,,,,,,,,,,,,,,,,
353993,CN-0316,medium_airport,Chenghu General Airport,31.215334,120.789328,,AS,China,CN,Jiangsu Province,CN-32,32,Suzhou,0,,,,,,,,,,,,,,,,,,,,,,,,,
44101,CN-0025,medium_airport,Tangshan Zunhua Air Base,40.102501,117.887001,,AS,China,CN,Hebei Province,CN-13,13,Tangshan,0,,,,,,,,,,,,,,,,,,,,,,,,,
354507,CN-0329,closed,Airport (under construction),46.018127,85.655293,,AS,China,CN,Xinjiang Autonomous Region,CN-65,65,Urhu,0,,,,,,,,,,,,,,,,,,,,,,,,,
44210,CN-0132,medium_airport,Ürümqi South Air Base,43.466593,87.531177,,AS,China,CN,Xinjiang Autonomous Region,CN-65,65,Ürümqi,0,,,,,,,,,,,,,,,,,,,,,,,,,
44189,CN-0111,medium_airport,Zhucheng Air Base,36.027468,119.43778,,AS,China,CN,Shandong Province,CN-37,37,Weifang,0,,,,,,,,,,,,,,,,,,,,,,,,,
354658,CN-0345,medium_airport,Shanpo Air Base,30.087612,114.31366,,AS,China,CN,Hubei Province,CN-42,42,Wuhan,0,,,,,,,,,,,,,,,,,,,,,,,,,
354657,CN-0344,medium_airport,Paozhuwan Air Base,30.673944,114.63089,,AS,China,CN,Hubei Province,CN-42,42,Wuhan (Xinzhou),0,,,,,,,,,,,,,,,,,,,,,,,,,
348698,ZSWA,medium_airport,Wuhu Xuanzhou Airport,31.1045,118.66687,80,AS,China,CN,Anhui Province,CN-34,34,Wuhu,0,ZSWA,,,,,,,,,,,,,,,,,,,,,,,,
44215,CN-0137,medium_airport,Xi'an Air Base,34.153059,108.599739,1337,AS,China,CN,Shaanxi Province,CN-61,61,Xi'an (Huyi),0,,,,,,,,,,,,,,,,,,,,,,,,,
44218,CN-0140,medium_airport,Yanliang Air Base,34.642248,109.241867,,AS,China,CN,Shaanxi Province,CN-61,61,Xi'an (Yanliang),0,,,,,,,,,,,,,,,,,,,,,,,,,
31818,ZHGH,medium_airport,Guangzhou MR Air Base / Guanghua Airport,32.38866,111.69425,,AS,China,CN,Hubei Province,CN-42,42,Xiangyang (Laohekou),0,ZHGH,LHK,,,,,,,,,,,,,,,,,,,,,,,
44163,CN-0085,medium_airport,Xiaogan Air Base,30.95359,113.911774,,AS,China,CN,Hubei Province,CN-42,42,Xiaogan (Xiaonan),0,,,,,,,,,,,,,,,,,,,,,,,,,
350882,CN-0236,medium_airport,Xigaze Dingri Airport,28.604567,86.798,14108,AS,China,CN,Tibet Autonomous Region,CN-54,54,Xigazê (Dingri),0,,DDR,,,,,,,,,,,,,,,,,,,,,,,
44269,CN-0191,medium_airport,Fuxin Air Base,42.078899,121.662003,,AS,China,CN,Liaoning Province,CN-21,21,"Xihe, Fuxin",0,,,,,,,,,,,,,,,,,,,,,,,,,
44182,CN-0104,medium_airport,Xingcheng Air Base,40.580328,120.700374,30,AS,China,CN,Liaoning Province,CN-21,21,"Xingcheng, Huludao",0,ZYXC,XEN,,,,,,,,,,,,,,,,,,,,,,,
329666,CN-0083,medium_airport,Guodu Air Base,36.000428,117.625833,,AS,China,CN,Shandong Province,CN-37,37,"Xintai, Tai'an",0,,,,,,,,,,,,,,,,,,,,,,,,,
44232,CN-0154,medium_airport,Jiaxing Airport / Jiaxing Air Base,30.705535,120.679779,17,AS,China,CN,Zhejiang Province,CN-33,33,"Xiuzhou, Hangzhou",0,,,,,,,,,,,,,,,,,,,,,,,,,
44175,CN-0097,medium_airport,Luyang Air Base,33.685434,112.89053,469,AS,China,CN,Henan Province,CN-41,41,Xuchang (Pingdingshan),0,,,,,,,,,,,,,,,,,,,,,,,,,
44184,CN-0106,medium_airport,Xuzhou Daguozhang Air Base,34.229285,117.245665,,AS,China,CN,Jiangsu Province,CN-32,32,Xuzhou,0,,,,,,,,,,,,,,,,,,,,,,,,,
44174,CN-0096,medium_airport,Laiyang Air Base,36.9636,120.591003,,AS,China,CN,Shandong Province,CN-37,37,Yantai,0,,,,,,,,,,,,,,,,,,,,,,,,,
44134,CN-0056,medium_airport,Dangyang Air Base,30.798599,111.809998,,AS,China,CN,Hubei Province,CN-42,42,Yichang (Dangyang),0,,,,,,,,,,,,,,,,,,,,,,,,,
44217,CN-0139,medium_airport,Yaerbashi Test Range,43.077202,92.808098,,AS,China,CN,Xinjiang Autonomous Region,CN-65,65,"Yizhou, Hami",0,,,,,,,,,,,,,,,,,,,,,,,,,
44098,CN-0022,medium_airport,Yongning Air Base,40.50310135,116.1080017,,AS,China,CN,Beijing Municipality,CN-11,11,Yongning,0,,,,,,,,,,,,,,,,,,,,,,,,,
44284,CN-0206,medium_airport,Shenyang Yuhong Quansheng Airport,41.822498,123.299004,,AS,China,CN,Liaoning Province,CN-21,21,"Yuhong, Shenyang",0,,,,,,,,,,,,,,,,,,,,,,,,,
44158,CN-0080,medium_airport,Suixi Air Base,21.3958,110.199997,,AS,China,CN,Guangdong Province,CN-44,44,Zhanjiang (Suixi),0,,,,,,,,,,,,,,,,,,,,,,,,,
44224,CN-0146,medium_airport,Daishan Air Base,30.287581,122.144401,7,AS,China,CN,Zhejiang Province,CN-33,33,Zhoushan,0,,,,,,,,,,,,,,,,,,,,,,,,,
30632,ZLAK,small_airport,Ankang Fuqiang Airport,32.75696,108.87338,1209,AS,China,CN,Shaanxi Province,CN-61,61,Ankang (Hanbin),1,ZLAK,AKA,,,,,,,,,,,,,,,,,,,,,,,
30708,ZGBH,small_airport,Beihai Fucheng Airport,21.5394,109.293999,,AS,China,CN,Guangxi Autonomous Region,CN-45,45,Beihai (Yinhai),1,ZGBH,BHY,,,,,,,,,,,,,,,,,,,,,,,
30830,ZBCZ,small_airport,Changzhi Wangcun Airport,36.247501,113.125999,,AS,China,CN,Shanxi Province,CN-14,14,Changzhi,1,ZBCZ,CIH,,,,,,,,,,,,,,,,,,,,,,,
31769,ZSGZ,small_airport,Ganzhou Huangjin Airport,25.853333,114.778889,387,AS,China,CN,Jiangxi Province,CN-36,36,Ganzhou,1,ZSGZ,KOW,,,,,,,,,,,,,,,,,,,,,,,
31659,ZLHZ,small_airport,Hanzhong Chenggu Airport,33.133527,107.203817,,AS,China,CN,Shaanxi Province,CN-61,61,Hanzhong (Chenggu),1,ZLHZ,HZG,,,,,,,,,,,,,,,,,,,,,,,
32725,ZWYN,small_airport,Yining Airport,43.955799,81.330299,,AS,China,CN,Xinjiang Autonomous Region,CN-65,65,Ili (Yining / Ghulja),1,ZWYN,YIN,,,,,,,,,,,,,,,,,,,,,,,
31706,ZYJZ,small_airport,Jinzhou Xiaolingzi Air Base,41.101398,121.061996,,AS,China,CN,Liaoning Province,CN-21,21,Jinzhou,0,,,,,,,,,,,,,,,,,,,,,,,,,
35309,ZSJJ,small_airport,Jiujiang Lushan Airport,29.476944,115.801111,,AS,China,CN,Jiangxi Province,CN-36,36,Jiujiang,1,ZSJJ,JIU,,,,,,,,,,,,,,,,,,,,,,,
35310,ZWKM,small_airport,Karamay Airport,45.46655,84.9527,,AS,China,CN,Xinjiang Autonomous Region,CN-65,65,Karamay,1,ZWKM,KRY,,,,,,,,,,,,,,,,,,,,,,,
31731,ZWKC,small_airport,Kuqa Qiuci Airport,41.677856,82.872917,3524,AS,China,CN,Xinjiang Autonomous Region,CN-65,65,Kuqa,1,ZWKC,KCA,,,,,,,,,,,,,,,,,,,,,,,
32003,ZUNC,small_airport,Nanchong Gaoping Airport,30.798104,106.16415,1145,AS,China,CN,Sichuan Province,CN-51,51,Nanchong (Gaoping),1,ZUNC,NAO,,,,,,,,,,,,,,,,,,,,,,,
32041,ZHNY,small_airport,Nanyang Jiangying Airport,32.982696,112.617467,840,AS,China,CN,Henan Province,CN-41,41,Nanyang (Wancheng),1,ZHNY,NNY,,,,,,,,,,,,,,,,,,,,,,,
32417,ZPSM,small_airport,Pu'er Simao Airport,22.793301,100.959,,AS,China,CN,Yunnan Province,CN-53,53,Pu'er,1,ZPSM,SYM,,,,,,,,,,,,,,,,,,,,,,,
35315,ZBUL,small_airport,Ulanhot Yilelite Airport,46.195333,122.008333,,AS,China,CN,Inner Mongolia Autonomous Region,CN-15,15,Ulanhot,1,ZBUL,HLH,,,,,,,,,,,,,,,,,,,,,,,
32688,ZUWX,small_airport,Wanzhou Wuqiao Airport,30.8017,108.433,,AS,China,CN,Chongqing Municipality,CN-50,50,Wanzhou,1,ZUWX,WXN,,,,,,,,,,,,,,,,,,,,,,,
32563,ZLYL,small_airport,Yulin Yuyang Airport,38.35971,109.590927,,AS,China,CN,Shaanxi Province,CN-61,61,Yulin,1,ZLYL,UYN,,,,,,,,,,,,,,,,,,,,,,,
32740,ZPZT,small_airport,Zhaotong Airport,27.327549,103.75617,,AS,China,CN,Yunnan Province,CN-53,53,Zhaotong (Zhaoyang),1,ZPZT,ZAT,,,,,,,,,,,,,,,,,,,,,,,
31624,ZSZS,small_airport,Zhoushan Putuoshan Airport,29.9342,122.362,3,AS,China,CN,Zhejiang Province,CN-33,33,Zhoushan,1,ZSZS,HSN,,,,,,,,,,,,,,,,,,,,,,,
354654,ZWAL,small_airport,Aral Tarim Airport,40.464167,81.246944,,AS,China,CN,Xinjiang Autonomous Region,CN-65,65,Aral,1,ZWAL,ACF,,,,,,,,,,,,,,,,,,,,,,,
314557,RHT,small_airport,Alxa Right Banner Badanjilin Airport,39.225,101.546,4659,AS,China,CN,Inner Mongolia Autonomous Region,CN-15,15,Badanjilin,1,ZBAR,RHT,,,,,,,,,,,,,,,,,,,,,,,
323881,CN-0062,small_airport,Bazhong Enyang Airport,31.73842,106.644872,1804,AS,China,CN,Sichuan Province,CN-51,51,Bazhong (Enyang),1,ZUBZ,BZX,,,,,,,,,,,,,,,,,,,,,,,
308641,JUH,small_airport,Chizhou Jiuhuashan Airport,30.7403,117.6856,60,AS,China,CN,Anhui Province,CN-34,34,Chizhou,1,ZSJH,JUH,,,,,,,,,,,,,,,,,,,,,,,
300323,DQA,small_airport,Daqing Sa'ertu Airport,46.750883,125.138642,496,AS,China,CN,Heilongjiang Province,CN-23,23,Daqing,1,ZYDQ,DQA,,,,,,,,,,,,,,,,,,,,,,,
318171,ZLDL,small_airport,Delingha Airport,37.125286,97.268658,9843,AS,China,CN,Qinghai Province,CN-63,63,Delingha,1,ZLDL,HXD,,,,,,,,,,,,,,,,,,,,,,,
314559,EJN,small_airport,Ejin Banner Taolai Airport,42.0155,101.0005,3077,AS,China,CN,Inner Mongolia Autonomous Region,CN-15,15,Ejin Banner,1,ZBEN,EJN,,,,,,,,,,,,,,,,,,,,,,,
336107,ZUGZ,small_airport,Garze Gesar Airport,31.7575,99.554167,,AS,China,CN,Sichuan Province,CN-51,51,Garzê (Garzê),1,ZUGZ,GZG,,,,,,,,,,,,,,,,,,,,,,,
333096,HBQ,small_airport,Haibei Qilian Airport,38.008068,100.645065,10377,AS,China,CN,Qinghai Province,CN-63,63,Haibei (Qilian),1,ZLHB,HBQ,,,,,,,,,,,,,,,,,,,,,,,
31610,ZGHY,small_airport,Hengyang Nanyue Airport,26.72208,112.617958,,AS,China,CN,Hunan Province,CN-43,43,Hengyang,1,ZGHY,HNY,,,,,,,,,,,,,,,,,,,,,,,
342843,ZWYT,small_airport,Yutian Wanfang Airport,36.8085,81.7827,4731,AS,China,CN,Xinjiang Autonomous Region,CN-65,65,Hotan (Yutian),1,ZWYT,YTW,,,,,,,,,,,,,,,,,,,,,,,
301010,JIC,small_airport,Jinchang Jinchuan Airport,38.542222,102.348333,4740,AS,China,CN,Gansu Province,CN-62,62,Jinchang,1,ZLJC,JIC,,,,,,,,,,,,,,,,,,,,,,,
332207,XRQ,small_airport,New Barag Right Banner Baogede Airport,48.575585,116.939382,1798,AS,China,CN,Inner Mongolia Autonomous Region,CN-15,15,New Barag Right Banner,1,,XRQ,,,,,,,,,,,,,,,,,,,,,,,
327351,ZULB,small_airport,Libo Airport,25.4525,107.961667,,AS,China,CN,Guizhou Province,CN-52,52,Qiannan (Libo),1,ZULB,LLB,,,,,,,,,,,,,,,,,,,,,,,
32745,ZJYX,small_airport,Yongxing Dao (Woody Island) Airport,16.8328,112.344002,,AS,China,CN,Hainan Province,CN-46,46,Sansha (Yongxing Dao / Woody Island),1,ZJYX,XYI,,,,,,,,,,,,,,,,,,,,,,,
316764,ZGHU,small_airport,Shihezi Huayuan Airport,44.2421,85.8905,1700,AS,China,CN,Xinjiang Autonomous Region,CN-65,65,Shihezi,1,ZWHZ,SHF,,,,,,,,,,,,,,,,,,,,,,,
28144,ZWTC,small_airport,Tacheng Airport,46.672501,83.340797,,AS,China,CN,Xinjiang Autonomous Region,CN-65,65,Tacheng,1,ZWTC,TCG,,,,,,,,,,,,,,,,,,,,,,,
43975,CN-0005,small_airport,Tangshan Sannühe Airport,39.71780014,118.0026245,50,AS,China,CN,Hebei Province,CN-13,13,Tangshan,1,ZBTS,TVS,,,,,,,3566,AS,China,CN,Xinjiang Autonomous Region,CN-65,65,Tumxuk,1,ZWTS,TWC,TWC,,https://en.wikipedia.org/wiki/Tumxuk_Tangwangcheng_Airport,,100,2021-04-11T20:59:12+00:00
318119,ZPWS,small_airport,Wenshan Puzhehei Airport,23.5583,104.3255,5217,AS,China,CN,Yunnan Province,CN-53,53,Wenshan,1,ZPWS,WNH,,,,,,,,,,,,,,,,,,,,,,,
308728,ZBUH,small_airport,Wuhai Airport,39.7934,106.7993,3650,AS,China,CN,Inner Mongolia Autonomous Region,CN-15,15,Wuhai,1,ZBUH,WUA,,,,,,,,,,,,,,,,,,,,,,,
336105,ZUWS,small_airport,Chongqing Wushan Airport,31.06896,109.708958,,AS,China,CN,Chongqing Municipality,CN-50,50,Wushan,1,ZUWS,WSK,,,,,,,,,,,,,,,,,,,,,,,
323217,ZBXZ,small_airport,Xinzhou Wutaishan Airport,38.597456,112.969173,2527,AS,China,CN,Shanxi Province,CN-14,14,Xinzhou,1,ZBXZ,WUT,,,,,,,,,,,,,,,,,,,,,,,
44221,CN-0143,small_airport,Zhangye Ganzhou Airport,38.801899,100.675003,5280,AS,China,CN,Gansu Province,CN-62,62,Zhangye (Ganzhou),1,ZLZY,YZY,,,,,,,,,,,,,,,,,,,,,,,
355951,CN-0358,small_airport,(Duplicate)Zhaosu Tianma Airport,0.01,0.01,,AS,China,CN,Xinjiang Autonomous Region,CN-65,65,Zhaosu,1,,,,,,,,,,,,,,,,,,,,,,,,,
355952,CN-0359,small_airport,Zhaosu Tianma Airport,43.1075,81.160556,,AS,China,CN,Xinjiang Autonomous Region,CN-65,65,Zhaosu,1,ZWZS,ZFL,,,,,,,,,,,,,,,,,,,,,,,
354535,CN-0339,closed,Parking Space (old runway),26.081898,119.604732,,AS,China,CN,Fujian Province,CN-35,35,,0,,,,,,,,,,,,,,,,,,,,,,,,,
354648,CN-0341,small_airport,Private Runway,37.234774,79.34206,,AS,China,CN,Xinjiang Autonomous Region,CN-65,65,,0,,,,,,,,,,,,,,,,,,,,,,,,,
354650,CN-0342,small_airport,Military Heliport Runway (8x),36.343009,78.033335,,AS,China,CN,Xinjiang Autonomous Region,CN-65,65,,0,,,,,,,,,,,,,,,,,,,,,,,,,
354660,CN-0346,small_airport,Desert Runway,39.010014,83.608618,,AS,China,CN,Xinjiang Autonomous Region,CN-65,65,,0,,,,,,,,,,,,,,,,,,,,,,,,,
354929,CN-0351,small_airport,Deser Military Airport,40.767539,89.275245,,AS,China,CN,Xinjiang Autonomous Region,CN-65,65,,0,,,,,,,,,,,,,,,,,,,,,,,,,
354931,CN-0352,small_airport,Old Runway,40.694827,89.075604,,AS,China,CN,Xinjiang Autonomous Region,CN-65,65,,0,,,,,,,,,,,,,,,,,,,,,,,,,
349470,CN-0226,small_airport,Aksu Zhicheng Airport,40.990059,80.094509,3629,AS,China,CN,Xinjiang Autonomous Region,CN-65,65,Aksu,0,,,,,,,,,,,,,,,,,,,,,,,,,
342841,CN-0166,small_airport,Alar Lanpowan Airport,40.640982,81.273888,3314,AS,China,CN,Xinjiang Autonomous Region,CN-65,65,Alar,0,,,,,,,,,,,,,,,,,,,,,,,,,
348697,CN-0223,small_airport,Tai'an Xinkaihe Airport,41.3282,122.45557,26,AS,China,CN,Liaoning Province,CN-21,21,Anshan,0,,,,,,,,,,,,,,,,,,,,,,,,,
318172,CN-0054,small_airport,Baoding Huangzhang Airport,38.83359,115.521626,,AS,China,CN,Hebei Province,CN-13,13,Baoding,0,,,,,,,,,,,,,,,,,,,,,,,,,
348154,CN-0180,small_airport,Xishanbei Airport,39.14996,115.28795,,AS,China,CN,Hebei Province,CN-13,13,Baoding,0,,,,,,,,,,,,,,,,,,,,,,,,,
348155,CN-0181,small_airport,Dingxing Airport,39.25469,115.83329,,AS,China,CN,Hebei Province,CN-13,13,Baoding,0,,,,,,,,,,,,,,,,,,,,,,,,,
